2010	Zeeland	14523	12821	11851	10730	10038	9686	9041	8692	8249	7567	7030	6525	5918	5528	5108	4928	4508	166	152	148	139	133	127	115	114	107	103	106	102	94	95	86	90	77	155	135	125	106	102	99	90	91	80	85	75	69	69	71	57	60	51	292	262	249	227	214	209	201	188	168	154	151	143	130	133	122	122	100	2782	2424	2243	2047	1934	1861	1724	1657	1535	1335	1237	1143	1011	944	875	825	726	64	58	60	54	55	44	47	43	44	47	47	43	39	37	36	36	30	4003	3452	3160	2851	2666	2575	2423	2299	2176	1964	1786	1635	1471	1348	1237	1187	1062	872	754	699	638	578	573	513	489	444	394	365	321	288	262	244	241	203	84	77	81	79	61	57	58	59	50	46	45	42	42	44	41	37	37	499	440	396	362	310	289	271	263	247	223	207	194	174	155	145	122	105	127	118	108	83	74	67	63	66	64	56	50	44	43	38	35	34	37	4270	3844	3543	3193	3010	2939	2759	2665	2606	2469	2313	2176	1991	1880	1747	1703	1632	1209	1105	1039	951	901	846	777	758	728	691	648	613	566	521	483	471	448				
2011	Noord-Brabant	3860	3560	3358	2446	2768	2841	2662	2686	2496	2402	2431	2266	2141	2093	2067	2049	1965	146	147	147	124	129	129	121	123	124	111	115	108	105	109	110	103	104	160	144	146	126	128	128	126	131	126	132	121	119	116	110	113	118	110	184	180	181	157	148	162	155	154	142	132	136	125	128	119	120	117	123	464	445	420	355	338	351	326	337	325	301	297	280	259	264	265	260	250	80	81	74	66	64	64	59	64	57	63	64	67	62	61	60	64	62	1058	964	879	431	749	738	692	671	612	595	608	551	517	510	497	483	459	187	160	152	81	125	124	109	118	102	106	120	108	104	108	99	107	97	90	76	76	75	69	70	69	63	65	57	57	65	55	57	59	64	54	112	105	103	76	74	76	64	66	56	59	58	54	54	44	39	34	25	83	74	79	77	64	74	63	67	55	53	52	49	50	46	51	46	45	859	780	750	596	598	628	595	603	553	527	540	508	477	456	450	464	435	437	404	351	282	282	297	283	289	279	266	263	232	214	209	204	189	201				
2012	Limburg	121	120	112	80	92	89	79	70	63	62	56	51	46	43	41	36	37	4	5	5	4	5	5	4	3	3	4	4	4	4	3	2	2	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	6	5	5	5	5	5	5	4	3	3	2	3	1	1	1	1	1	7	6	5	6	7	7	7	7	5	5	4	3	3	2	2	1	1	2	2	3	3	4	4	3	2	2	2	1	2	2	2	3	1	2	21	22	21	8	12	13	11	10	8	7	7	5	5	4	5	3	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	19	16	13	16	16	13	12	13	13	11	7	7	7	7	8	9	60	58	55	38	39	37	35	32	29	28	26	27	24	24	21	20	18				
2013		631	583	549	507	479	499	478	441	406	404	368	351	322	303	306	293	277	13	16	14	18	15	11	8	6	6	10	7	7	4	3	5	5	5	12	9	8	9	8	6	8	7	4	7	6	7	8	7	7	6	6	10	12	11	13	12	12	12	12	13	12	10	10	7	5	7	7	5	62	61	52	48	41	47	52	35	34	31	31	26	27	25	26	22	21	20	22	22	19	21	22	21	23	21	20	20	16	17	14	12	14	12	181	156	152	129	115	134	130	121	108	101	102	95	87	81	83	82	85	21	18	14	11	10	14	9	11	11	13	5	10	7	7	10	9	5	10	6	7	4	5	3	2	4	7	7	6	3	1	0	0	1	0	21	20	17	23	23	24	16	13	14	17	16	17	13	13	10	8	8	16	13	12	14	11	9	12	11	9	11	8	8	6	6	7	6	8	215	198	190	172	171	171	167	153	135	131	115	111	105	103	102	100	93	50	52	50	47	47	46	41	45	44	44	42	41	40	39	37	33	29				
2014																																																																																																																																																																																																																																		
2015																																																																																																																																																																																																																																		
2016																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																		
